sample_id,subject,word,sentence_id,word_id
36835,YLS,education.,88,21
36836,YLS,"2005-04-12,",89,1
36837,YLS,Dole,89,3
36838,YLS,released,89,4
36839,YLS,his,89,5
36840,YLS,biography,89,6
36841,YLS,Soldier's,89,8
36842,YLS,Story:,89,9
36843,YLS,A,89,10
36844,YLS,Memoir,89,11
36845,YLS,(ISBN,89,12
36846,YLS,"0060763418),",89,13
36847,YLS,which,89,14
36848,YLS,talks,89,15
36849,YLS,World,89,18
36850,YLS,War,89,19
36851,YLS,experiences,89,21
36852,YLS,battle,89,24
36853,YLS,to,89,25
36854,YLS,survive,89,26
36855,YLS,war,89,28
36856,YLS,injuries.,89,29
36857,YLS,took,90,1
36858,YLS,many,90,2
36859,YLS,odd-jobs,90,3
36860,YLS,Russell,90,5
36861,YLS,a,90,7
36862,YLS,and,90,9
36863,YLS,would,90,10
36864,YLS,work,90,12
36865,YLS,a,90,14
36866,YLS,jerk,90,16
36867,YLS,the,90,18
36868,YLS,local,90,19
36869,YLS,store.,90,21
36870,YLS,also,91,1
36871,YLS,ran,91,2
36872,YLS,unsuccessfully,91,3
36873,YLS,the,91,5
36874,YLS,Republican,91,6
36875,YLS,Presidential,91,7
36876,YLS,nomination,91,8
36877,YLS,in,91,9
36878,YLS,1980,91,10
36879,YLS,made,91,12
36880,YLS,a,91,13
36881,YLS,more,91,14
36882,YLS,serious,91,15
36883,YLS,bid,91,16
36884,YLS,Republican,91,19
36885,YLS,presidential,91,20
36886,YLS,nomination,91,21
36887,YLS,"1988,",91,23
36888,YLS,losing,91,24
36889,YLS,then-Vice,91,26
36890,YLS,President,91,27
36891,YLS,H.W.,91,29
36892,YLS,contest,92,1
36893,YLS,between,92,2
36894,YLS,two,92,4
36895,YLS,"bitter,",92,6
36896,YLS,although,92,7
36897,YLS,differed,92,9
36898,YLS,little,92,10
36899,YLS,on,92,11
36900,YLS,issues.,92,12
36901,YLS,one,93,1
36902,YLS,when,93,3
36903,YLS,a,93,4
36904,YLS,newscaster,93,5
36905,YLS,conducting,93,7
36906,YLS,conversation,93,9
36907,YLS,both,93,11
36908,YLS,he,93,14
36909,YLS,asked,93,15
36910,YLS,Dole,93,16
36911,YLS,had,93,19
36912,YLS,anything,93,20
36913,YLS,say,93,22
36914,YLS,to,93,23
36915,YLS,in,94,1
36916,YLS,the,94,2
36917,YLS,Senate,94,3
36918,YLS,also,94,5
36919,YLS,served,94,6
36920,YLS,chairman,94,8
36921,YLS,the,94,10
36922,YLS,Republican,94,11
36923,YLS,National,94,12
36924,YLS,from,94,14
36925,YLS,until,94,16
36926,YLS,1973.,94,17
36927,YLS,studied,95,1
36928,YLS,Law,95,2
36929,YLS,at,95,3
36930,YLS,but,95,5
36931,YLS,studies,95,7
36932,YLS,interrupted,95,9
36933,YLS,of,95,13
36934,YLS,War,95,15
36935,YLS,Webster,96,0
36936,YLS,English,96,1
36937,YLS,Young,96,2
36938,YLS,1932,96,5
36939,YLS,"13,",96,8
36940,YLS,was,96,10
36941,YLS,American,96,12
36942,YLS,jazz,96,13
36943,YLS,trumpeter,96,14
36944,YLS,cornetist.,96,16
36945,YLS,is,97,1
36946,YLS,of,97,2
36947,YLS,three,97,3
36948,YLS,quarters,97,4
36949,YLS,and,97,6
36950,YLS,one,97,7
36951,YLS,quarter,97,8
36952,YLS,French,97,9
36953,YLS,for,98,2
36954,YLS,a,98,3
36955,YLS,short,98,4
36956,YLS,"time,",98,5
36957,YLS,a,98,6
36958,YLS,commentator,98,7
36959,YLS,opposite,98,8
36960,YLS,Bill,98,9
36961,YLS,Clinton,98,10
36962,YLS,CBS's,98,12
36963,YLS,60,98,13
36964,YLS,Minutes.,98,14
36965,YLS,guest-starred,99,1
36966,YLS,himself,99,3
36967,YLS,NBC's,99,5
36968,YLS,Brooke,99,6
36969,YLS,Shields,99,7
36970,YLS,sitcom,99,8
36971,YLS,Suddenly,99,9
36972,YLS,Susan,99,10
36973,YLS,in,99,11
36974,YLS,January,99,12
36975,YLS,1997,99,13
36976,YLS,(shortly,99,14
36977,YLS,losing,99,16
36978,YLS,presidential,99,18
36979,YLS,election).,99,19
36980,YLS,their,100,1
36981,YLS,desire,100,2
36982,YLS,for,100,3
36983,YLS,wealth,100,4
36984,YLS,"grows,",100,5
36985,YLS,they,100,6
36986,YLS,discard,100,7
36987,YLS,spiritual,100,8
36988,YLS,and,100,9
36989,YLS,creative,100,10
36990,YLS,values.,100,11
36991,YLS,Their,101,0
36992,YLS,greed,101,1
36993,YLS,leads,101,2
36994,YLS,distrust,101,4
36995,YLS,"dishonesty,",101,6
36996,YLS,eventually,101,8
36997,YLS,the,101,9
36998,YLS,society,101,10
36999,YLS,crumbles.,101,11
37000,YLS,The,102,1
37001,YLS,Law,102,2
37002,YLS,of,102,3
37003,YLS,Civilisation,102,4
37004,YLS,Decay,102,6
37005,YLS,Adams,102,8
37006,YLS,noted,102,9
37007,YLS,that,102,10
37008,YLS,as,102,11
37009,YLS,new,102,12
37010,YLS,population,102,13
37011,YLS,centers,102,14
37012,YLS,emerged,102,15
37013,YLS,the,102,17
37014,YLS,centers,102,19
37015,YLS,world,102,21
37016,YLS,trade,102,22
37017,YLS,shifted,102,23
37018,YLS,from,102,24
37019,YLS,Constantinople,102,25
37020,YLS,to,102,26
37021,YLS,Venice,102,27
37022,YLS,Amsterdam,102,29
37023,YLS,to,102,30
37024,YLS,predicted,103,1
37025,YLS,in,103,2
37026,YLS,America's,103,3
37027,YLS,Economic,103,4
37028,YLS,Supremacy,103,5
37029,YLS,(1900),103,6
37030,YLS,New,103,8
37031,YLS,would,103,10
37032,YLS,become,103,11
37033,YLS,the,103,12
37034,YLS,world,103,13
37035,YLS,trade,103,14
37036,YLS,died,104,1
37037,YLS,from,104,2
37038,YLS,strokes,104,4
37039,YLS,lung,104,6
37040,YLS,cancer,104,7
37041,YLS,November,104,9
37042,YLS,2004,104,11
37043,YLS,"Tarzana,",104,13
37044,YLS,California,104,14
37045,YLS,the,104,16
37046,YLS,of,104,18
37047,YLS,During,105,0
37048,YLS,the,105,1
37049,YLS,"1940s,",105,2
37050,YLS,Coppola,105,3
37051,YLS,worked,105,4
37052,YLS,under,105,5
37053,YLS,Arturo,105,6
37054,YLS,Toscanini,105,7
37055,YLS,with,105,8
37056,YLS,NBC,105,10
37057,YLS,Symphony,105,11
37058,YLS,He,106,0
37059,YLS,brother,106,4
37060,YLS,actors,106,6
37061,YLS,Lionel,106,7
37062,YLS,Ethel,106,9
37063,YLS,Barrymore,106,10
37064,YLS,and,106,11
37065,YLS,grandfather,106,13
37066,YLS,Drew,106,15
37067,YLS,Barrymore.,106,16
37068,YLS,They,107,0
37069,YLS,had,107,1
37070,YLS,two,107,2
37071,YLS,"children,",107,3
37072,YLS,Dolores,107,4
37073,YLS,Ethel,107,5
37074,YLS,Barrymore,107,7
37075,YLS,John,107,9
37076,YLS,Drew,107,10
37077,YLS,Barrymore,107,11
37078,YLS,(father,107,12
37079,YLS,Drew,107,14
37080,YLS,When,108,0
37081,YLS,she,108,1
37082,YLS,became,108,2
37083,YLS,"pregnant,",108,3
37084,YLS,Barrymore,108,4
37085,YLS,proposed,108,5
37086,YLS,But,109,0
37087,YLS,White,109,1
37088,YLS,"intervened,",109,2
37089,YLS,and,109,3
37090,YLS,arranged,109,4
37091,YLS,the,109,6
37092,YLS,still-teenaged,109,7
37093,YLS,Evelyn,109,8
37094,YLS,undergo,109,10
37095,YLS,an,109,11
37096,YLS,operation,109,12
37097,YLS,for,109,13
37098,YLS,appendicitis.,109,14
37099,YLS,White,110,0
37100,YLS,was,110,1
37101,YLS,later,110,2
37102,YLS,murdered,110,3
37103,YLS,by,110,4
37104,YLS,Nesbit's,110,5
37105,YLS,vengeful,110,6
37106,YLS,"husband,",110,7
37107,YLS,Pittsburgh,110,8
37108,YLS,millionaire,110,9
37109,YLS,Harry,110,10
37110,YLS,K.,110,11
37111,YLS,Thaw.,110,12
37112,YLS,His,111,0
37113,YLS,words,111,2
37114,YLS,were,111,3
37115,YLS,'Die?,111,4
37116,YLS,should,111,6
37117,YLS,say,111,7
37118,YLS,"not,",111,8
37119,YLS,dear,111,9
37120,YLS,fellow'.,111,10
37121,YLS,In,112,0
37122,YLS,1964,112,1
37123,YLS,she,112,2
37124,YLS,went,112,3
37125,YLS,to,112,4
37126,YLS,"again,",112,6
37127,YLS,shifting,112,7
37128,YLS,the,112,8
37129,YLS,next,112,9
37130,YLS,year,112,10
37131,YLS,to,112,11
37132,YLS,Dot,112,12
37133,YLS,No,113,0
37134,YLS,Barrymore,113,1
37135,YLS,would,113,2
37136,YLS,allow,113,3
37137,YLS,such,113,4
37138,YLS,a,113,5
37139,YLS,conventional,113,6
37140,YLS,thing,113,7
37141,YLS,happen,113,9
37142,YLS,to,113,10
37143,YLS,Errol,114,2
37144,YLS,Flynn's,114,3
37145,YLS,"memoirs,",114,4
37146,YLS,film,114,5
37147,YLS,director,114,6
37148,YLS,Raoul,114,7
37149,YLS,Walsh,114,8
37150,YLS,'borrowed',114,9
37151,YLS,Barrymore's,114,10
37152,YLS,body,114,11
37153,YLS,after,114,12
37154,YLS,"funeral,",114,14
37155,YLS,and,114,15
37156,YLS,left,114,16
37157,YLS,corpse,114,18
37158,YLS,propped,114,19
37159,YLS,in,114,20
37160,YLS,for,114,23
37161,YLS,a,114,24
37162,YLS,drunken,114,25
37163,YLS,Flynn,114,26
37164,YLS,discover,114,28
37165,YLS,when,114,29
37166,YLS,returned,114,31
37167,YLS,Bull,114,37
37168,YLS,Other,115,0
37169,YLS,accounts,115,1
37170,YLS,this,115,3
37171,YLS,Hollywood,115,5
37172,YLS,tale,115,6
37173,YLS,substitute,115,7
37174,YLS,actor,115,8
37175,YLS,Peter,115,9
37176,YLS,Lorre,115,10
37177,YLS,place,115,13
37178,YLS,Walsh.,115,15
37179,YLS,He,116,0
37180,YLS,is,116,1
37181,YLS,notable,116,3
37182,YLS,in,116,4
37183,YLS,he,116,6
37184,YLS,the,116,8
37185,YLS,great,116,9
37186,YLS,great,116,11
37187,YLS,grandfather,116,12
37188,YLS,of,116,13
37189,YLS,President,116,14
37190,YLS,George,116,15
37191,YLS,Bush,116,17
37192,YLS,through,116,18
37193,YLS,son,116,20
37194,YLS,Reverend,116,21
37195,YLS,James,116,22
37196,YLS,Smith,116,23
37197,YLS,Bush.,116,24
37198,YLS,He,117,0
37199,YLS,home,117,2
37200,YLS,during,117,3
37201,YLS,the,117,4
37202,YLS,War,117,5
37203,YLS,of,117,6
37204,YLS,1812,117,7
37205,YLS,amd,117,8
37206,YLS,married,117,9
37207,YLS,Rochester,117,11
37208,YLS,November,117,13
37209,YLS,"8,",117,14
37210,YLS,Harriet,117,16
37211,YLS,Smith,117,17
37212,YLS,the,117,18
37213,YLS,daughter,117,19
37214,YLS,of,117,20
37215,YLS,Sanford,117,22
37216,YLS,Smith,117,23
37217,YLS,Priscilla,117,25
37218,YLS,Whipple,117,26
37219,YLS,Smith.,117,27
37220,YLS,and,118,1
37221,YLS,his,118,2
37222,YLS,had,118,4
37223,YLS,seven,118,5
37224,YLS,With,119,0
37225,YLS,the,119,1
37226,YLS,aid,119,2
37227,YLS,an,119,4
37228,YLS,"aunt,",119,5
37229,YLS,young,119,7
37230,YLS,Clampett,119,8
37231,YLS,designed,119,9
37232,YLS,the,119,10
37233,YLS,Mickey,119,12
37234,YLS,Mouse,119,13
37235,YLS,dolls,119,14
37236,YLS,Walt,119,16
37237,YLS,She,120,0
37238,YLS,was,120,1
37239,YLS,researcher,120,3
37240,YLS,reporter,120,5
37241,YLS,at,120,6
37242,YLS,Thames,120,7
37243,YLS,Television,120,8
37244,YLS,[1980,120,9
37245,YLS,1983].,120,11
37246,YLS,After,121,0
37247,YLS,two,121,1
37248,YLS,years,121,2
37249,YLS,of,121,3
37250,YLS,California,121,6
37251,YLS,he,121,7
37252,YLS,passage,121,9
37253,YLS,"home,",121,10
37254,YLS,by,121,11
37255,YLS,"ship,",121,12
37256,YLS,to,121,13
37257,YLS,retrieve,121,14
37258,YLS,his,121,15
37259,YLS,family,121,16
37260,YLS,in,121,17
37261,YLS,New,121,18
37262,YLS,He,122,0
37263,YLS,"died,",122,1
37264,YLS,"however,",122,2
37265,YLS,aboard,122,3
37266,YLS,and,122,5
37267,YLS,was,122,6
37268,YLS,given,122,7
37269,YLS,burial.,122,10
37270,YLS,He,123,0
37271,YLS,African-American,123,3
37272,YLS,"trumpeter,",123,5
37273,YLS,"bandleader,",123,6
37274,YLS,"singer,",123,7
37275,YLS,and,123,8
37276,YLS,composer.,123,9
37277,YLS,In,124,0
37278,YLS,"1962,",124,1
37279,YLS,Clampett,124,2
37280,YLS,created,124,3
37281,YLS,an,124,4
37282,YLS,animated,124,5
37283,YLS,version,124,6
37284,YLS,show,124,9
37285,YLS,called,124,10
37286,YLS,Beany,124,11
37287,YLS,"Cecil,",124,13
37288,YLS,which,124,14
37289,YLS,ran,124,15
37290,YLS,for,124,18
37291,YLS,five,124,19
37292,YLS,years.,124,20
37293,YLS,The,125,0
37294,YLS,business,125,1
37295,YLS,was,125,2
37296,YLS,dissolved,125,3
37297,YLS,1834,125,5
37298,YLS,due,125,6
37299,YLS,to,125,7
37300,YLS,difficulties,125,9
37301,YLS,placing,125,11
37302,YLS,Long's,125,12
37303,YLS,locomotive,125,13
37304,YLS,designs,125,14
37305,YLS,production.,125,16
37306,YLS,In,126,0
37307,YLS,"1814,",126,1
37308,YLS,he,126,2
37309,YLS,was,126,3
37310,YLS,commissioned,126,4
37311,YLS,lieutenant,126,6
37312,YLS,of,126,7
37313,YLS,engineers,126,8
37314,YLS,the,126,10
37315,YLS,United,126,11
37316,YLS,States,126,12
37317,YLS,In,127,0
37318,YLS,March,127,1
37319,YLS,1819,127,2
37320,YLS,married,127,4
37321,YLS,Martha,127,5
37322,YLS,Hodgkins,127,6
37323,YLS,"Philadelphia,",127,8
37324,YLS,Pennsylvania.,127,9
37325,YLS,The,128,0
37326,YLS,following,128,1
37327,YLS,"month,",128,2
37328,YLS,as,128,3
37329,YLS,brevet,128,5
37330,YLS,major,128,6
37331,YLS,in,128,7
37332,YLS,U.S.,128,9
37333,YLS,"Army,",128,10
37334,YLS,he,128,11
37335,YLS,appointed,128,13
37336,YLS,to,128,14
37337,YLS,an,128,16
37338,YLS,expedition,128,17
37339,YLS,through,128,18
37340,YLS,American,128,20
37341,YLS,"West,",128,21
37342,YLS,areas,128,23
37343,YLS,acquired,128,24
37344,YLS,the,128,26
37345,YLS,Louisiana,128,27
37346,YLS,Purchase.,128,28
37347,YLS,The,129,0
37348,YLS,specific,129,1
37349,YLS,purpose,129,2
37350,YLS,the,129,4
37351,YLS,voyage,129,5
37352,YLS,was,129,6
37353,YLS,find,129,9
37354,YLS,sources,129,11
37355,YLS,the,129,13
37356,YLS,"Platte,",129,14
37357,YLS,"Arkansas,",129,15
37358,YLS,Red,129,17
37359,YLS,For,130,0
37360,YLS,time,130,2
37361,YLS,the,130,4
37362,YLS,summer,130,5
37363,YLS,"1823,",130,7
37364,YLS,his,130,8
37365,YLS,expedition,130,9
37366,YLS,was,130,10
37367,YLS,joined,130,11
37368,YLS,Italian,130,13
37369,YLS,explorer,130,14
37370,YLS,Giacomo,130,15
37371,YLS,Beltrami.,130,16
37372,YLS,is,131,1
37373,YLS,the,131,2
37374,YLS,well-meaning,131,3
37375,YLS,and,131,4
37376,YLS,patient,131,5
37377,YLS,wife,131,6
37378,YLS,Her,132,0
37379,YLS,most,132,1
37380,YLS,notable,132,2
37381,YLS,physical,132,3
37382,YLS,feature,132,4
37383,YLS,her,132,6
37384,YLS,blue,132,7
37385,YLS,styled,132,9
37386,YLS,into,132,10
37387,YLS,improbably,132,12
37388,YLS,high,132,13
37389,YLS,beehive.,132,14
37390,YLS,was,133,1
37391,YLS,once,133,2
37392,YLS,"mentioned,",133,3
37393,YLS,by,133,4
37394,YLS,"Homer,",133,5
37395,YLS,that,133,6
37396,YLS,actually,133,8
37397,YLS,dyes,133,9
37398,YLS,her,133,10
37399,YLS,hair,133,11
37400,YLS,"blue,",133,12
37401,YLS,she's,133,14
37402,YLS,been,133,15
37403,YLS,as,133,17
37404,YLS,mule,133,19
37405,YLS,since,133,20
37406,YLS,seventeen.,133,21
37407,YLS,With,134,0
37408,YLS,a,134,1
37409,YLS,"exceptions,",134,3
37410,YLS,Marge,134,4
37411,YLS,spends,134,5
37412,YLS,most,134,6
37413,YLS,of,134,7
37414,YLS,tending,134,10
37415,YLS,"housework,",134,12
37416,YLS,minding,134,13
37417,YLS,"Maggie,",134,14
37418,YLS,being,134,15
37419,YLS,supportive,134,16
37420,YLS,"Lisa,",134,18
37421,YLS,either,134,20
37422,YLS,disciplining,134,21
37423,YLS,or,134,23
37424,YLS,defending,134,24
37425,YLS,from,134,26
37426,YLS,Homer's,134,27
37427,YLS,She,135,0
37428,YLS,named,135,2
37429,YLS,after,135,3
37430,YLS,Margaret,135,4
37431,YLS,Marge,135,5
37432,YLS,"Groening,",135,6
37433,YLS,mother,135,7
37434,YLS,Matt,135,9
37435,YLS,"Groening,",135,10
37436,YLS,creator,135,11
37437,YLS,Simpsons.,135,14
37438,YLS,Her,136,0
37439,YLS,"father,",136,1
37440,YLS,former,136,3
37441,YLS,flight,136,4
37442,YLS,(air,136,6
37443,YLS,"steward),",136,7
37444,YLS,"deceased,",136,9
37445,YLS,although,136,10
37446,YLS,when,136,11
37447,YLS,or,136,12
37448,YLS,how,136,13
37449,YLS,this,136,14
37450,YLS,occurred,136,15
37451,YLS,has,136,16
37452,YLS,been,136,18
37453,YLS,explained.,136,19
37454,YLS,disapproving,137,1
37455,YLS,"mother,",137,2
37456,YLS,"Jacqueline,",137,3
37457,YLS,lives,137,4
37458,YLS,on,137,5
37459,YLS,but,137,6
37460,YLS,rarely,137,8
37461,YLS,members,138,1
37462,YLS,the,138,3
37463,YLS,Bouvier,138,4
37464,YLS,family,138,5
37465,YLS,"(except,",138,6
37466,YLS,of,138,7
37467,YLS,Marge),138,9
37468,YLS,smoke,138,10
37469,YLS,heavily,138,11
37470,YLS,have,138,13
37471,YLS,gruff,138,14
37472,YLS,voices,138,15
37473,YLS,"sarcastic,",138,17
37474,YLS,snarky,138,18
37475,YLS,demeanours.,138,19
37476,YLS,None,139,0
37477,YLS,the,139,2
37478,YLS,other,139,3
37479,YLS,Bouvier,139,4
37480,YLS,members,139,6
37481,YLS,approves,139,7
37482,YLS,Marge's,139,9
37483,YLS,marriage,139,10
37484,YLS,Homer.,139,12
37485,YLS,behaviour,140,1
37486,YLS,is,140,2
37487,YLS,often,140,3
37488,YLS,"oafish,",140,4
37489,YLS,"clumsy,",140,5
37490,YLS,"insensitive,",140,7
37491,YLS,he,140,9
37492,YLS,remains,140,11
37493,YLS,lovable.,140,12
37494,YLS,Over,141,0
37495,YLS,the,141,1
37496,YLS,he,141,3
37497,YLS,become,141,5
37498,YLS,of,141,7
37499,YLS,notable,141,9
37500,YLS,dads,141,10
37501,YLS,television,141,12
37502,YLS,the,141,14
37503,YLS,possible,141,15
37504,YLS,template,141,16
37505,YLS,most,141,18
37506,YLS,bumbling,141,19
37507,YLS,albeit,141,20
37508,YLS,well-meaning,141,21
37509,YLS,fathers.,141,22
37510,YLS,spends,142,1
37511,YLS,a,142,2
37512,YLS,great,142,3
37513,YLS,deal,142,4
37514,YLS,his,142,6
37515,YLS,time,142,7
37516,YLS,Moe's,142,9
37517,YLS,with,142,11
37518,YLS,lifelong,142,13
37519,YLS,friends,142,14
37520,YLS,"Barney,",142,15
37521,YLS,"Lenny,",142,17
37522,YLS,bartender,142,19
37523,YLS,Moe.,142,20
37524,YLS,He,143,0
37525,YLS,has,143,1
37526,YLS,issues,143,3
37527,YLS,and,143,4
37528,YLS,has,143,5
37529,YLS,been,143,6
37530,YLS,physically,143,7
37531,YLS,violently,143,9
37532,YLS,"abusive,",143,10
37533,YLS,often,143,11
37534,YLS,his,143,13
37535,YLS,whom,143,15
37536,YLS,has,143,17
37537,YLS,strangled,143,18
37538,YLS,and,143,19
37539,YLS,struck,143,21
37540,YLS,numerous,143,23
37541,YLS,occasions.,143,24
37542,YLS,Four,144,0
37543,YLS,months,144,1
37544,YLS,"later,",144,2
37545,YLS,was,144,4
37546,YLS,killed,144,5
37547,YLS,by,144,6
37548,YLS,a,144,7
37549,YLS,German,144,8
37550,YLS,sniper,144,9
37551,YLS,World,144,11
37552,YLS,War,144,12
37553,YLS,was,145,1
37554,YLS,also,145,2
37555,YLS,father,145,4
37556,YLS,3,145,6
37557,YLS,including,145,8
37558,YLS,Barrymore.,145,11
37559,YLS,parents,146,1
37560,YLS,divorced,146,2
37561,YLS,when,146,3
37562,YLS,John,146,4
37563,YLS,was,146,5
37564,YLS,around,146,6
37565,YLS,6,146,7
37566,YLS,"1935,",146,11
37567,YLS,he,146,13
37568,YLS,claimed,146,14
37569,YLS,likely,146,16
37570,YLS,fallaciously),146,17
37571,YLS,have,146,19
37572,YLS,met,146,20
37573,YLS,father,146,22
37574,YLS,only,146,23
37575,YLS,ran,147,1
37576,YLS,away,147,2
37577,YLS,age,147,4
37578,YLS,and,147,6
37579,YLS,signed,147,7
37580,YLS,film,147,9
37581,YLS,he,147,12
37582,YLS,repeatedly,147,13
37583,YLS,abandoned,147,14
37584,YLS,leading,147,15
37585,YLS,roles,147,16
37586,YLS,had,147,18
37587,YLS,major,147,20
37588,YLS,He,148,0
37589,YLS,was,148,1
37590,YLS,"cremated,",148,2
37591,YLS,and,148,3
37592,YLS,ashes,148,5
37593,YLS,were,148,6
37594,YLS,interred,148,7
37595,YLS,Eden,148,10
37596,YLS,Memorial,148,11
37597,YLS,Park,148,12
37598,YLS,Mission,148,15
37599,YLS,Los,148,17
37600,YLS,California.,148,19
37601,YLS,Aged,149,0
37602,YLS,at,149,2
37603,YLS,"death,",149,3
37604,YLS,Groucho,149,4
37605,YLS,the,149,6
37606,YLS,longest-lived,149,7
37607,YLS,Marx,149,11
37608,YLS,"brothers,",149,12
37609,YLS,though,149,13
37610,YLS,younger,149,14
37611,YLS,brother,149,15
37612,YLS,Zeppo,149,16
37613,YLS,survived,149,17
37614,YLS,by,149,19
37615,YLS,years.,149,21
37616,YLS,Groucho,150,0
37617,YLS,did,150,1
37618,YLS,a,150,2
37619,YLS,German,150,3
37620,YLS,accent.,150,4
37621,YLS,modern,151,5
37622,YLS,Brazilian,151,6
37623,YLS,"writers,",151,7
37624,YLS,his,151,9
37625,YLS,work,151,10
37626,YLS,translated,151,11
37627,YLS,some,151,13
37628,YLS,languages,151,15
37629,YLS,and,151,16
37630,YLS,Husbands,151,26
37631,YLS,first,152,6
37632,YLS,"book,",152,7
37633,YLS,País,152,9
37634,YLS,Marvin,153,0
37635,YLS,is,153,7
37636,YLS,Barbara,153,17
37637,YLS,"Pierce,",153,18
37638,YLS,and,153,19
37639,YLS,John,153,24
37640,YLS,Neil,153,26
37641,YLS,Dorothy.,153,28
37642,YLS,his,154,4
37643,YLS,became,155,1
37644,YLS,banker,155,3
37645,YLS,local,155,11
37646,YLS,Democratic,155,12
37647,YLS,HCC,156,0
37648,YLS,publicly,156,3
37649,YLS,traded,156,4
37650,YLS,insurance,156,5
37651,YLS,Stock,156,11
37652,YLS,During,157,0
37653,YLS,seventh-grade,157,2
37654,YLS,school,157,3
37655,YLS,Coltrane,157,5
37656,YLS,experienced,157,6
37657,YLS,his,157,10
37658,YLS,close-knit,157,11
37659,YLS,family;,157,12
37660,YLS,lost,157,14
37661,YLS,his,157,15
37662,YLS,"aunt,",157,16
37663,YLS,his,157,20
37664,YLS,Coltrane,158,0
37665,YLS,about,158,8
37666,YLS,was,159,2
37667,YLS,before,159,4
37668,YLS,"1955,",159,5
37669,YLS,"1967,",159,13
37670,YLS,time,159,16
37671,YLS,reshaped,159,18
37672,YLS,modern,159,19
37673,YLS,generations,159,23
37674,YLS,other,159,25
37675,YLS,musicians.,159,26
37676,YLS,passed,160,1
37677,YLS,from,160,3
37678,YLS,liver,160,4
37679,YLS,home,160,8
37680,YLS,Dix,160,10
37681,YLS,"Hills,",160,11
37682,YLS,New,160,12
37683,YLS,Jon,161,0
37684,YLS,known,161,2
37685,YLS,NBA,161,5
37686,YLS,because,161,6
37687,YLS,courage,161,9
37688,YLS,determination,161,11
37689,YLS,shows,161,13
37690,YLS,defense,161,15
37691,YLS,the,161,18
37692,YLS,clutch,161,19
37693,YLS,a,162,2
37694,YLS,shooter,162,4
37695,YLS,the,162,6
37696,YLS,point,162,8
37697,YLS,very,162,13
37698,YLS,throw,162,16
37699,YLS,shooter.,162,17
37700,YLS,is,163,2
37701,YLS,B.,163,4
37702,YLS,Shortly,164,0
37703,YLS,afterwards,164,1
37704,YLS,retired,164,3
37705,YLS,the,164,5
37706,YLS,"1874,",165,1
37707,YLS,the,165,3
37708,YLS,of,165,5
37709,YLS,Gifford,165,7
37710,YLS,a,165,9
37711,YLS,Lieutenant,165,10
37712,YLS,in,165,11
37713,YLS,2nd,165,13
37714,YLS,"Battalion,",165,14
37715,YLS,Foot,165,16
37716,YLS,the,165,18
37717,YLS,South,165,19
37718,YLS,"Borderers),",165,21
37719,YLS,British,165,22
37720,YLS,Army,165,23
37721,YLS,during,165,24
37722,YLS,First,165,26
37723,YLS,Ashanti,165,27
37724,YLS,"Expedition,",165,28
37725,YLS,following,165,31
37726,YLS,deed,165,32
37727,YLS,was,165,38
37728,YLS,Victoria,165,41
37729,YLS,Cross:,165,42
37730,YLS,James,166,0
37731,YLS,Arlington,166,1
37732,YLS,1927,166,5
37733,YLS,"25,",166,8
37734,YLS,an,166,11
37735,YLS,American,166,12
37736,YLS,poet,166,13
37737,YLS,writer.,166,15
37738,YLS,He,167,0
37739,YLS,practiced,167,3
37740,YLS,in,167,5
37741,YLS,small,167,7
37742,YLS,"folded,",167,10
37743,YLS,moved,167,12
37744,YLS,on,167,13
37745,YLS,firm,167,16
37746,YLS,"Rosenman,",167,18
37747,YLS,"Colin,",167,19
37748,YLS,"Kaye,",167,20
37749,YLS,Petschek,167,21
37750,YLS,"Freund,",167,23
37751,YLS,which,167,24
37752,YLS,CBS,167,26
37753,YLS,Records,167,27
37754,YLS,as,167,28
37755,YLS,In,168,0
37756,YLS,Arista,168,3
37757,YLS,had,168,5
37758,YLS,extensive,168,7
37759,YLS,most,168,10
37760,YLS,its,168,12
37761,YLS,Freedom,168,13
37762,YLS,"imprint,",168,14
37763,YLS,concentrating,168,15
37764,YLS,on,168,16
37765,YLS,"contemporary,",168,17
37766,YLS,sometimes,168,18
37767,YLS,"avant-garde,",168,19
37768,YLS,musicians,168,20
37769,YLS,widely,168,22
37770,YLS,praised,168,23
37771,YLS,reissues,168,24
37772,YLS,legendary,168,27
37773,YLS,label.,168,29
37774,YLS,She,169,0
37775,YLS,as,169,3
37776,YLS,conduit,169,6
37777,YLS,alliance,169,10
37778,YLS,between,169,11
37779,YLS,Portugal,169,12
37780,YLS,"England,",169,14
37781,YLS,the,169,16
37782,YLS,treaty,169,17
37783,YLS,Pyrenees,169,20
37784,YLS,where,169,23
37785,YLS,Portugal,169,24
37786,YLS,arguably,169,26
37787,YLS,abandoned,169,27
37788,YLS,France.,169,29
37789,YLS,Following,170,0
37790,YLS,restoration,170,2
37791,YLS,Portuguese,170,4
37792,YLS,independence,170,5
37793,YLS,from,170,6
37794,YLS,"Spain,",170,7
37795,YLS,her,170,9
37796,YLS,father's,170,10
37797,YLS,accession,170,11
37798,YLS,the,170,13
37799,YLS,throne,170,14
37800,YLS,December,170,16
37801,YLS,engaged,170,21
37802,YLS,She,172,0
37803,YLS,a,172,3
37804,YLS,popular,172,5
37805,YLS,choice,172,6
37806,YLS,"queen,",172,8
37807,YLS,"Catholic,",172,12
